decision_id,occurrence_id,record_kind,review_priority,confidence,provisional,unit_id,semantic_unit_id,part_title,chapter_title,section_title,source_term_or_construction,intended_sense,chosen_rendering,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact,reader_artifact_sha256,reader_printed_page,reader_pdf_page,reader_provenance_or_reason,evidence_path,evidence_sha256,please_double_check_question
DEC-OLAX-001,ps-Arab-PK-OCC-009065,source_correction,normal,high,true,OLP-0113,OLP-0113-B008,د لومړۍ درجې منطق,بديهي اشتقاق,قاعدې او \usetoken{P}{derivation},DEC-OLAX-001: axiomatic-deduction/rules-and-proofs.tex:38-42,"Only the omitted formula marker is restored. The index, sentence, rule definition and every later occurrence remain unchanged.",changes the lone generic step A_i to the marked formula metavariable !A_i,upstream/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex,8b5cf02fabe434821d3a74db8fa803d25c772e38254c391edf03186b3dc23257,37,41,1175,1453,"What counts as a correct !!{derivation} depends on which inference rules we allow (and of course what we take to be axioms). And an inference rule is an if-then statement that tells us that, under certain conditions, a step~$A_i$ in !!a{derivation} is a correct inference step.",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex,e29e25f212bf11dacc2fac616cab4d172adcb6e790ee92d6349305fc81062ac6,37,43,1491,2239,دا چې سم !!{derivation} څه ګڼل کېږي، په دې پورې اړه لري چې موږ کومې استنتاجي قاعدې منو (او البته کوم څيزونه بديهي اصول ګڼو)۔ استنتاجي قاعده يوه که-نو وينا ده چې راته وايي د ځينو شرطونو لاندې په !!a{derivation} کښې يو ګام~$!A_i$ سم استنتاجي ګام دے۔ \textbf{د ژباړې د نسخې سمون (OLAX-001):} سرچينې په دې يو ځای کښې د اې-آی د ميتا-فارمول نښه پرېښې وه؛ تعريف او د همدې پاراګراف نورې ټولې کارونې هغه د فارمول په توګه ليکي، نو نښه دلته بېرته راوستل شوه۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,94,95,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-001 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-002,ps-Arab-PK-OCC-009066,source_correction,normal,high,true,OLP-0118,OLP-0118-B015,د لومړۍ درجې منطق,بديهي اشتقاق,ثبوت-تيوريکي مفاهيم,DEC-OLAX-002: axiomatic-deduction/proof-theoretic-notions.tex:88-94,"Only the missing marker is restored; indices, equality and proof structure remain unchanged.",changes B_i=A to !B_i=!A in the final concatenation justification,upstream/content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex,0afb9df4b5f0f5c1e892cf411d126f45acce94cfbdc9087e4bd37cb851cc370b,69,84,2022,2755,"\begin{proof} Suppose $\{!A\} \cup \Delta \Proves !B$. Then there is !!a{derivation} $!B_1$, \dots, $!B_l = !B$ from~$\{!A\} \cup \Delta$. Some of the steps in that !!{derivation} will be correct because of a rule which refers to a prior line~$!B_i = !A$. By hypothesis, there is !!a{derivation} of~$!A$ from~$\Gamma$, i.e., !!a{derivation}~$!A_1$, \dots, $!A_k = !A$ where every $!A_i$ is an axiom, !!a{element} of~$\Gamma$, or correct by a rule of inference. Now consider the sequence \[ !A_1, \dots, !A_k = !A, !B_1,…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex,94c708fc39973edb3ed060ebe586679e944eb1383c0e3b59e8078e119d8e8d04,70,89,2467,3754,"\begin{proof} فرض کړئ $\{!A\} \cup \Delta \Proves !B$۔ بيا له $\{!A\} \cup \Delta$ څخه يو !!a{derivation} $!B_1$، \dots، $!B_l = !B$ شته۔ په دې !!{derivation} کښې ځينې ګامونه به د هغې قاعدې له مخې سم وي چې کومې مخکښې کرښې $!B_i = !A$ ته رجوع کوي۔ د فرض له مخې له~$\Gamma$ څخه د~$!A$ يو !!a{derivation} شته؛ يعنې داسې !!a{derivation} $!A_1$، \dots، $!A_k = !A$ چې هر $!A_i$ يا بديهي اصل وي، يا د~$\Gamma$ يو !!a{element} وي، يا د استنتاج د قاعدې له مخې سم وي۔ اوس دا لړۍ په پام کښې ونيسئ: \[ !A_1, \dots, !A_k = !A, !B_1…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,100,101,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-002 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-003,ps-Arab-PK-OCC-009067,source_correction,normal,high,true,OLP-0119,OLP-0119-B014,د لومړۍ درجې منطق,بديهي اشتقاق,د استنتاج قضيه,DEC-OLAX-003: axiomatic-deduction/deduction-theorem.tex:55-60,"Only B is supplied as the missing left operand. The set, union, singleton and subsequent cases remain unchanged.",changes the isolated relation in Gamma-union-{A} to B in Gamma-union-{A},upstream/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex,ef122fcfc1a8c24e89cf5abe30efa11bcd0a1cc3ed9fca2426618e9174481780,64,73,2161,2795,"For the induction basis, we prove the claim for every !!{derivation} of length~$1$. !!^a{derivation} of~$!B$ from $\Gamma \cup \{!A\}$ of length~$1$ consists of $!B$ by itself; and if it is correct $!B$ is either $\in \Gamma \cup \{!A\}$ or is an axiom. If $!B \in \Gamma$ or is an axiom, then $\Gamma \Proves !B$. We also have that $\Gamma \Proves !B \lif (!A \lif !B)$ by \olref[prp]{ax:lif1}, and \olref{prop:mp} gives $\Gamma \Proves !A \lif !B$. If $!B \in \{ !A\}$ then $\Gamma \Proves !A \lif !B$ because the las…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex,2428b240194c8123f3209909d393ffd7287b62d2375d7e9463299fb63ae81247,63,76,2522,3638,د استقرا د بنسټ دپاره دعوه د اوږدوالي~$1$ د هر !!{derivation} دپاره ثابتوو۔ له~$\Gamma \cup \{!A\}$ څخه د~$!B$ د اوږدوالي~$1$ !!^a{derivation} يوازې له~$!B$ څخه جوړ وي؛ او که سم وي، يا $!B \in \Gamma \cup \{!A\}$ وي يا $!B$ بديهي اصل وي۔ \textbf{د ژباړې د نسخې سمون (OLAX-003):} سرچينې په دې غړيتوب کښې له اې-متا فارمول څخه مخکښې يوازې د غړيتوب نښه ليکلې وه؛ د جملې فاعل دلته د بشپړ فارمول په دننه کښې راوستل شو۔ که $!B \in \Gamma$ وي يا بديهي اصل وي، نو $\Gamma \Proves !B$۔ همدارنګه د \olref[prp]{ax:lif1} له مخې $\Ga…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,101,102,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-003 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-004,ps-Arab-PK-OCC-009068,source_correction,normal,high,true,OLP-0119,OLP-0119-B018,د لومړۍ درجې منطق,بديهي اشتقاق,د استنتاج قضيه,DEC-OLAX-004: axiomatic-deduction/deduction-theorem.tex:108-110,"Only one closing parenthesis is added; all connectives, metavariables and the stable label remain unchanged.",adds the omitted closing parenthesis to the first derived-fact formula,upstream/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex,ef122fcfc1a8c24e89cf5abe30efa11bcd0a1cc3ed9fca2426618e9174481780,103,118,3919,4512,"\begin{prop} \ollabel{prop:derivfacts} \begin{enumerate} \item $\Proves (!A \lif !B) \lif ((!B \lif !C) \lif (!A \lif !C)$; \ollabel{derivfacts:a} \item If $\Gamma \cup \{ \lnot !A\} \Proves \lnot !B$ then $\Gamma \cup \{ !B\} \Proves !A$ (Contraposition); \ollabel{derivfacts:b} \item $\{ !A, \lnot!A\} \Proves !B$ (Ex Falso Quodlibet, Explosion); \ollabel{derivfacts:c} \item $\{ \lnot\lnot!A\} \Proves !A$ (Double Negation Elimination);\ollabel{derivfacts:d} \item If $\Gamma \Proves \lnot\lnot!A$ then $\Gamma \Prov…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex,2428b240194c8123f3209909d393ffd7287b62d2375d7e9463299fb63ae81247,106,124,5121,6036,"\begin{prop} \ollabel{prop:derivfacts} \begin{enumerate} \item $\Proves (!A \lif !B) \lif ((!B \lif !C) \lif (!A \lif !C))$؛ \ollabel{derivfacts:a} \textbf{د ژباړې د نسخې سمون (OLAX-004):} سرچينې د لومړۍ دعوې د بهرني وروستي قوس د تړلو نښه پرېښې وه؛ دلته د پرانيستو قوسونو سره سمه يوه تړونکې نښه بېرته راوستل شوې ده۔ \item که $\Gamma \cup \{ \lnot !A\} \Proves \lnot !B$ وي، نو $\Gamma \cup \{ !B\} \Proves !A$ (مقابل عکس)؛ \ollabel{derivfacts:b} \item $\{ !A, \lnot!A\} \Proves !B$ (له کاذبۍ هر څه، انفجار)؛ \ollabel{de…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,101–102,102,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-004 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-005,ps-Arab-PK-OCC-009069,source_correction,normal,high,true,OLP-0120,OLP-0120-B009,د لومړۍ درجې منطق,بديهي اشتقاق,له کميت ټاکونکو سره د استنتاج قضيه,DEC-OLAX-005: axiomatic-deduction/deduction-theorem-quantifiers.tex:39-46,Only one closing parenthesis is added inside the align environment; all formulas and derivation claims remain unchanged.,adds the omitted outer closing parenthesis to the quantified currying theorem,upstream/content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex,79f2ddf58916652493c2892078b01dd53ae1691a97e28cfed043cbe285d11888,25,48,621,1929,"For the inductive step, suppose again that the !!{derivation} of $!B$ from $\Gamma \cup \{!A\}$ ends with a step~$!B$ which is justified by an inference rule. If the inference rule is modus ponens, we proceed as in the proof of \olref[ded]{thm:deduction-thm}. If the inference rule is \QR, we know that $!B \ident !C \lif \lforall[x][!D(x)]$ and !!a{formula} of the form $!C \lif !D(a)$ appears earlier in the !!{derivation}, where $a$ does not occur in~$!C$, $!A$, or $\Gamma$. We thus have that \begin{align*} \Gamma…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex,3b88761d7db06e9926d831828156b7fddfd10f74e448b089bfe940a6bc51392f,26,54,712,2940,"د استقرا په پړاو کښې بيا فرض کړئ له~$\Gamma \cup \{!A\}$ څخه د $!B$ !!{derivation} په داسې ګام~$!B$ پاے ته رسېږي چې په استنتاجي قاعده توجيه شوے دے۔ که استنتاجي قاعده مودوس پوننس وي، د \olref[ded]{thm:deduction-thm} د ثبوت په شان مخکښې ځو۔ که قاعده \QR{} وي، پوهېږو چې $!B \ident !C \lif \lforall[x][!D(x)]$ او د $!C \lif !D(a)$ بڼې !!a{formula} په !!{derivation} کښې له مخکښې راغلے دے، چې $a$ په~$!C$، $!A$ يا~$\Gamma$ کښې نۀ راځي۔ نو دا لرو: \begin{align*} \Gamma \cup \{!A\} & \Proves !C \lif !D(a),\\ \intertext{او د…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,102–103,103,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-005 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-006,ps-Arab-PK-OCC-009070,source_correction,normal,high,true,OLP-0120,OLP-0120-B009,د لومړۍ درجې منطق,بديهي اشتقاق,له کميت ټاکونکو سره د استنتاج قضيه,DEC-OLAX-006: axiomatic-deduction/deduction-theorem-quantifiers.tex:47-49,Only the omitted A-implies prefix is restored in the closing gloss. The preceding derivation and definition of B remain unchanged.,changes the closing gloss from Gamma derives B to Gamma derives A-implies-B,upstream/content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex,79f2ddf58916652493c2892078b01dd53ae1691a97e28cfed043cbe285d11888,25,48,621,1929,"For the inductive step, suppose again that the !!{derivation} of $!B$ from $\Gamma \cup \{!A\}$ ends with a step~$!B$ which is justified by an inference rule. If the inference rule is modus ponens, we proceed as in the proof of \olref[ded]{thm:deduction-thm}. If the inference rule is \QR, we know that $!B \ident !C \lif \lforall[x][!D(x)]$ and !!a{formula} of the form $!C \lif !D(a)$ appears earlier in the !!{derivation}, where $a$ does not occur in~$!C$, $!A$, or $\Gamma$. We thus have that \begin{align*} \Gamma…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex,3b88761d7db06e9926d831828156b7fddfd10f74e448b089bfe940a6bc51392f,26,54,712,2940,"د استقرا په پړاو کښې بيا فرض کړئ له~$\Gamma \cup \{!A\}$ څخه د $!B$ !!{derivation} په داسې ګام~$!B$ پاے ته رسېږي چې په استنتاجي قاعده توجيه شوے دے۔ که استنتاجي قاعده مودوس پوننس وي، د \olref[ded]{thm:deduction-thm} د ثبوت په شان مخکښې ځو۔ که قاعده \QR{} وي، پوهېږو چې $!B \ident !C \lif \lforall[x][!D(x)]$ او د $!C \lif !D(a)$ بڼې !!a{formula} په !!{derivation} کښې له مخکښې راغلے دے، چې $a$ په~$!C$، $!A$ يا~$\Gamma$ کښې نۀ راځي۔ نو دا لرو: \begin{align*} \Gamma \cup \{!A\} & \Proves !C \lif !D(a),\\ \intertext{او د…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,102–103,103,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-006 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-007,ps-Arab-PK-OCC-009071,source_correction,normal,high,true,OLP-0122,OLP-0122-B008,د لومړۍ درجې منطق,بديهي اشتقاق,\usetoken{S}{derivability} او د قضیې نښلوونکي,DEC-OLAX-007: axiomatic-deduction/provability-propositional.tex:34-38,Only the second stable axiom reference changes. Both formulas and proof text remain otherwise unchanged.,changes the second conjunction projection reference from ax:land1 to ax:land2,upstream/content/first-order-logic/axiomatic-deduction/provability-propositional.tex,25274e10fe6d96292fe2c701b7af38291dd1d98de12a62ef385a5efd1c413007,31,38,968,1193,\begin{proof} \begin{enumerate} \item From \olref[prp]{ax:land1} and \olref[prp]{ax:land1} by modus ponens. \item From \olref[prp]{ax:land3} by two applications of modus ponens. \end{enumerate} \end{proof},ps-Arab-PK/content/first-order-logic/axiomatic-deduction/provability-propositional.tex,e37242f81c884598c99714efd690d8eab59e01fd553ccb78c79159bc8f34e2cf,32,41,1056,1616,\begin{proof} \begin{enumerate} \item د \olref[prp]{ax:land1} او \olref[prp]{ax:land2} څخه په مودوس پوننس۔ \textbf{د ژباړې د نسخې سمون (OLAX-007):} سرچينې د دواړو جلا عطف-ايستنو دپاره لومړني بديهي اصل ته دوه ځله حواله کړې وه؛ دويمه دعوه د دويم عطف-ايستنې بديهي اصل کاروي۔ \item د \olref[prp]{ax:land3} څخه د مودوس پوننس په دوه تطبيقونو۔ \end{enumerate} \end{proof},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,104,105,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-007 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-008,ps-Arab-PK-OCC-009072,source_correction,normal,high,true,OLP-0122,OLP-0122-B010,د لومړۍ درجې منطق,بديهي اشتقاق,\usetoken{S}{derivability} او د قضیې نښلوونکي,DEC-OLAX-008: axiomatic-deduction/provability-propositional.tex:52-61,Only the stable axiom reference changes. Both displayed conditionals and every later deduction-theorem step remain unchanged.,changes ax:lnot1 to ax:lnot2 for the two displayed explosion conditionals,upstream/content/first-order-logic/axiomatic-deduction/provability-propositional.tex,25274e10fe6d96292fe2c701b7af38291dd1d98de12a62ef385a5efd1c413007,48,60,1413,2005,"\begin{proof} \begin{enumerate} \item From \olref[prp]{ax:lnot1} we get $\Proves \lnot !A \lif (!A \lif \lfalse)$ and $\Proves \lnot !B \lif (!B \lif \lfalse)$. So by the deduction theorem, we have $\{\lnot !A\} \Proves !A \lif \lfalse$ and $\{\lnot !B\} \Proves !B \lif \lfalse$. From \olref[prp]{ax:lor3} we get $\{\lnot !A, \lnot !B\} \Proves (!A \lor !B) \lif \lfalse$. By the deduction theorem, $\{!A \lor !B, \lnot !A, \lnot !B\} \Proves \lfalse$. \item From \olref[prp]{ax:lor1} and \olref[prp]{ax:lor2} by modus…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/provability-propositional.tex,e37242f81c884598c99714efd690d8eab59e01fd553ccb78c79159bc8f34e2cf,52,69,1855,2813,"\begin{proof} \begin{enumerate} \item له \olref[prp]{ax:lnot2} څخه $\Proves \lnot !A \lif (!A \lif \lfalse)$ او $\Proves \lnot !B \lif (!B \lif \lfalse)$ ترلاسه کوو۔ نو د استنتاج د قضیې له مخې $\{\lnot !A\} \Proves !A \lif \lfalse$ او $\{\lnot !B\} \Proves !B \lif \lfalse$ لرو۔ له \olref[prp]{ax:lor3} څخه $\{\lnot !A, \lnot !B\} \Proves (!A \lor !B) \lif \lfalse$ ترلاسه کوو۔ د استنتاج د قضیې له مخې $\{!A \lor !B, \lnot !A, \lnot !B\} \Proves \lfalse$۔ \textbf{د ژباړې د نسخې سمون (OLAX-008):} سرچينې دلته د نفي لومړ…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,104,105,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-008 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-009,ps-Arab-PK-OCC-009073,source_correction,normal,high,true,OLP-0123,OLP-0123-B009,د لومړۍ درجې منطق,بديهي اشتقاق,\usetoken{S}{derivability} او کميت ټاکونکي,DEC-OLAX-009: axiomatic-deduction/provability-quantifiers.tex:25-30,"No formula, reference macro or theorem statement changes. Only the prose justification for the already displayed final claim is corrected.",attributes the final step to the truth axiom and meta-modus ponens,upstream/content/first-order-logic/axiomatic-deduction/provability-quantifiers.tex,07225de499f34bd17eec7586fc9bcc59e98ea3cfa064172091fa66a336bf20b6,27,32,724,984,"\begin{proof} By the deduction theorem, $\Gamma \Proves \ltrue \lif !A(c)$. Since $c$ does not occur in $\Gamma$ or~$\top$, we get $\Gamma \Proves \ltrue \lif \lforall[x][!A(x)]$. By the deduction theorem again, $\Gamma \Proves \lforall[x][!A(x)]$. \end{proof}",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/provability-quantifiers.tex,cbc2096c34ddd572e6805fdc22faf2f609231e404f48b34adceffb8b93a69c7a,27,37,830,1545,\begin{proof} د استنتاج د قضیې له مخې $\Gamma \Proves \ltrue \lif !A(c)$۔ ځکه $c$ په~$\Gamma$ يا~$\top$ کښې نۀ راځي، ترلاسه کوو چې $\Gamma \Proves \ltrue \lif \lforall[x][!A(x)]$۔ ځکه رښتيا يو بديهي اصل دے، د ميتا-مودوس پوننس له مخې $\Gamma \Proves \lforall[x][!A(x)]$۔ \textbf{د ژباړې د نسخې سمون (OLAX-009):} سرچينې وروستے ګام د استنتاج قضیې ته يو ځل بيا منسوب کړے و؛ هغه قضيه يوازې د رښتيا فرض ورزياتوي، حال دا چې دلته رښتيا بديهي اصل او مودوس پوننس فرض بېرته لرې کوي۔ \end{proof},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,105,106,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-009 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-010,ps-Arab-PK-OCC-009074,source_correction,normal,high,true,OLP-0124,OLP-0124-B013,د لومړۍ درجې منطق,بديهي اشتقاق,سموالے,DEC-OLAX-010: axiomatic-deduction/soundness.tex:94-100,"Only the missing formula marker is restored; model, term, assignment and proof structure remain unchanged.",changes satisfaction of B(c) to satisfaction of the marked formula !B(c),upstream/content/first-order-logic/axiomatic-deduction/soundness.tex,b5a11dd6a46306a767149f694f099bd9f57396013b4dfe67965e68ccae411ecb,87,107,3357,4643,"Consider some structure~$\Struct{M}$ such that $\Sat{M}{\Gamma \cup \{!C\}}$. We need to show that $\Sat{M}{\lforall[x][!B(x)]}$. Since $\lforall[x][!B(x)]$ is !!a{sentence}, this means we have to show that for every variable assignment~$s$, $\Sat{M}{!B(x)}[s]$ (\olref[syn][ass]{prop:sat-quant}). Since $\Gamma \cup \{!C\}$ consists entirely of sentences, $\Sat{M}{!D}[s]$ for all $!D \in \Gamma$ by \olref[syn][sat]{defn:satisfaction}. Let $\Struct{M'}$ be like $\Struct{M}$ except that $\Assign{c}{M'} = s(x)$. Since…",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/soundness.tex,9891ecc1d0082024e0f935a4f7f06a94209f2759e6c248eb7daa5da69862df52,89,116,4343,6309,داسې يو جوړښت~$\Struct{M}$ په پام کښې ونيسئ چې $\Sat{M}{\Gamma \cup \{!C\}}$ وي۔ بايد وښيو چې $\Sat{M}{\lforall[x][!B(x)]}$۔ ځکه $\lforall[x][!B(x)]$ يوه !!a{sentence} ده، د دې معنٰی دا ده چې د هرې متغير-ګومارنې~$s$ دپاره بايد $\Sat{M}{!B(x)}[s]$ وښيو (\olref[syn][ass]{prop:sat-quant})۔ ځکه $\Gamma \cup \{!C\}$ ټول له جملو جوړ دے، د هر~$!D \in \Gamma$ دپاره $\Sat{M}{!D}[s]$ د~\olref[syn][sat]{defn:satisfaction} له مخې دے۔ $\Struct{M'}$ داسې جوړښت ونيسئ چې د~$\Struct{M}$ په شان وي، خو $\Assign{c}{M'} = s(x)$ وي۔ ځک…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,106,107,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-010 disclose the source issue clearly without obscuring the corrected mathematics?
DEC-OLAX-011,ps-Arab-PK-OCC-009075,source_correction,normal,high,true,OLP-0125,OLP-0125-B011,د لومړۍ درجې منطق,بديهي اشتقاق,له \usetoken{S}{identity} سره \usetoken{P}{derivation},DEC-OLAX-011: axiomatic-deduction/identity.tex:38-40,No formula or identifier changes. The prose scope is aligned with the declared axiom schema.,restricts the derived reflexive identity proposition from any term to any closed term,upstream/content/first-order-logic/axiomatic-deduction/identity.tex,9a4f25fcf00baab5d8d5f05e7fe2315ca9f4ceaa39a67551489a5130b9b8a2d4,38,40,853,960,"\begin{prop}\ollabel{prop:iden1} $\Gamma \Proves \eq[t][t]$, for any term $t$ and set~$\Gamma$. \end{prop}",ps-Arab-PK/content/first-order-logic/axiomatic-deduction/identity.tex,3ef14591dceef107c2eb00c2e3d036de6b615c27eafa4182e6ba22f8e5609d58,38,45,996,1402,\begin{prop}\ollabel{prop:iden1} د هر تړلي ترم~$t$ او سټ~$\Gamma$ دپاره $\Gamma \Proves \eq[t][t]$۔ \textbf{د ژباړې د نسخې سمون (OLAX-011):} سرچينې دلته «هر ترم» ويلي وو، خو د يووالي لومړے بديهي اصل يوازې پر تړلو ترمونو شېما ده؛ هماغه لازم قيد بېرته څرګند شو۔ \end{prop},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,107,108,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SOURCE_CORRECTIONS.json,30aa258dd71e8edea7534e7a82513e9239b38f7f92a68f72e824fa6833293ea0,Does the Pashto correction for OLAX-011 disclose the source issue clearly without obscuring the corrected mathematics?
